time	user_id	item_id
1232868784	618	4451
1232871872	594	1771
1232873604	226	87
1232873765	426	3666
1232876129	954	1866
1232876886	640	1866
1232885395	176	2324
1232886032	558	1829
1232887512	1205	6726
1232894079	663	40
1232896030	752	963
1232909286	401	3545
1232912393	926	168
1232917475	618	1381
1232917514	941	1381
1232917544	1206	1381
1232922798	482	1381
1232926953	697	5020
1232938163	1170	864
1232941426	1203	72
1232943875	426	103
1232949392	1207	6727
1232952619	1106	705
1232952682	1106	1391
1232952938	1134	2679
1232956347	1135	2783
1232962563	260	443
1232962786	1106	963
1232968158	569	2262
1232968728	947	1317
1232971545	1103	908
1232973933	47	507
1232974824	898	91
1232976542	697	72
1232977343	1208	1781
1232977622	1208	838
1232978625	1106	1692
1232979632	140	1884
1232980055	1209	1071
1232981929	1208	6317
1232982342	678	4806
1232985798	117	1456
1232985966	1106	4341
1232986047	640	2753
1232987506	1175	87
1232989031	1007	6173
1232992009	311	2725
1233006621	183	2385
1233021486	1012	1423
1233025280	906	153
1233028521	1110	2314
1233029800	1210	72
1233030236	1210	38
1233033490	660	2207
1233035270	1081	43
1233040992	640	3292
1233041856	554	31
1233041954	1211	31
1233042097	1137	31
1233042530	91	949
1233043031	454	94
1233044016	640	4611
1233044438	265	1942
1233046634	482	2513
1233048279	203	2513
1233049771	402	3547
1233049780	403	3547
1233050108	1209	818
1233053377	482	1060
1233054081	1139	300
1233055175	752	3071
1233057461	1212	620
1233057996	1213	620
1233060431	89	1097
1233061021	176	1337
1233063445	889	4313
1233064416	1006	847
1233065629	689	950
1233066051	73	950
1233068062	953	5843
1233069613	859	2783
1233072166	656	1082
1233082333	835	1096
1233085670	1214	258
1233085971	1214	1381
1233104398	792	40
1233110324	953	772
1233110487	50	623
1233115207	1175	6644
1233116061	394	3437
1233128976	640	4612
1233134126	1215	27
1233136946	1215	1760
1233140625	1204	72
1233143451	1216	6731
1233145801	792	102
1233146055	941	701
1233148863	967	1153
1233149420	917	635
1233149997	1204	1046
1233151180	1204	40
1233151262	1046	6339
1233152191	1217	2507
1233152229	683	2161
1233153652	1107	4807
1233153669	145	263
1233154918	454	2743
1233154959	640	2743
1233156257	234	2743
1233157955	553	970
1233160601	45	490
1233160886	47	508
1233169206	145	1988
1233196241	270	502
1233196980	1218	4347
1233197114	623	1098
1233197183	1219	1098
1233197857	89	1098
1233198253	618	4452
1233199098	1204	1927
1233206059	1209	31
1233206116	1170	31
1233206292	1220	620
1233208417	623	4033
1233209560	1209	27
1233209914	1106	27
1233210257	953	1415
1233213292	1106	6436
1233214108	73	47
1233218808	688	1100
1233222623	176	1102
1233223625	75	853
1233223686	223	1775
1233224261	39	201
1233227130	348	3187
1233228179	566	2726
1233228238	1221	2516
1233229916	75	605
1233234049	1222	3941
1233235138	1219	635
1233237765	1106	6076
1233238463	1223	6078
1233240210	593	4334
1233240605	596	2742
1233241357	1106	6437
1233241562	1219	3155
1233243030	1204	87
1233243148	1224	1415
1233245862	348	3188
1233246662	1209	748
1233246689	1170	748
1233247990	407	957
1233255084	623	966
1233279177	700	904
1233279691	629	2158
1233280850	898	88
1233284265	1225	6760
1233290176	1226	6765
1233291440	176	537
1233291499	748	102
1233293636	684	4910
1233293711	1227	39
1233296178	752	278
1233299004	1228	956
1233299328	957	28
1233299784	623	1153
1233300748	1106	91
1233304070	409	3060
1233304075	410	3060
1233306063	773	5019
1233307215	1170	5934
1233307568	663	3331
1233310500	862	38
1233310976	75	716
1233311210	1219	716
1233311793	700	2616
1233315147	1175	708
1233324167	263	2896
1233325232	1229	705
1233330764	19	85
1233331666	1170	5883
1233331971	251	612
1233334705	922	1904
1233334749	923	1904
1233335651	559	39
1233337514	75	810
1233363233	1230	620
1233367890	640	1456
1233368795	953	2665
1233369972	1018	1385
1233371793	832	5379
1233374995	1106	6438
1233378902	412	1873
1233378962	411	1873
1233379661	151	2125
1233382840	618	124
1233384960	1107	153
1233385060	700	153
1233385143	701	153
1233388697	835	957
1233390745	640	732
1233391253	1018	3967
1233392763	259	23
1233394925	39	380
1233395270	1231	2158
1233396141	1011	1927
1233396162	684	4911
1233399564	663	3357
1233399714	290	3036
1233401530	151	2126
1233402000	1110	732
1233403299	382	877
1233403410	503	705
1233403655	1232	102
1233405513	557	1829
1233405999	954	817
1233407033	1106	5716
1233407682	398	85
1233407822	73	85
1233408121	83	85
1233408217	980	708
1233409522	505	4103
1233411442	623	988
1233414488	618	2384
1233415377	1011	3667
1233415474	1106	1093
1233415792	587	4330
1233419163	348	766
1233419846	503	325
1233421023	75	954
1233421641	1219	954
1233429493	738	1777
1233447710	1117	919
1233451834	334	47
1233454388	1233	1913
1233457118	1234	814
1233459307	640	4613
1233460210	339	40
1233465940	1170	323
1233466084	827	2938
1233467735	378	904
1233467920	678	4807
1233470614	842	627
1233470731	541	3162
1233471563	1011	2733
1233471728	533	4231
1233471839	897	2733
1233473513	1110	151
1233474255	395	3511
1233474660	656	2812
1233476449	967	1682
1233479688	117	1457
1233480514	1125	818
1233480994	473	957
1233482735	1153	1337
1233487286	39	381
1233489087	873	3934
1233490077	1235	620
1233492794	953	5844
1233495850	959	6040
1233496582	623	1240
1233496609	85	1045
1233496941	85	40
1233498075	681	38
1233501085	1016	38
1233501154	515	38
1233502689	1011	4718
1233502987	1177	254
1233504532	743	3201
1233508718	838	5400
1233522693	526	817
1233536966	1106	5235
1233537138	692	5008
1233537990	503	4079
1233538703	692	2894
1233539805	442	3740
1233542698	788	304
1233542719	183	2386
1233542747	692	2170
1233543691	983	2215
1233544351	689	1337
1233544444	750	1337
1233544469	719	1337
1233545950	51	645
1233546667	623	304
1233548582	465	2386
1233549478	998	279
1233551624	145	1989
1233552554	880	4828
1233552963	663	490
1233553503	1106	6173
1233554071	953	834
1233559749	1219	2701
1233560588	953	276
1233564824	1194	831
1233568906	736	4714
1233575101	663	23
1233575164	1236	503
1233576410	426	693
1233579183	1106	1312
1233579212	532	4215
1233581691	788	3555
1233581842	1074	102
1233581862	117	1458
1233582168	1237	3287
1233584188	145	1990
1233586484	917	708
1233588145	959	3157
1233590420	900	38
1233594980	536	4235
1233601361	1142	3150
1233609234	394	2608
1233621053	455	1675
1233623636	514	4146
1233625329	110	1257
1233628752	875	823
1233630399	165	682
1233632277	967	190
1233632904	505	4104
1233633763	394	3438
1233635779	92	36
1233637123	532	4216
1233637290	810	700
1233642344	176	1049
1233643273	117	1459
1233643762	1017	1049
1233643911	555	123
1233644426	1238	1008
1233645175	985	6127
1233645625	778	47
1233646916	346	2608
1233646980	1239	1049
1233647673	1106	3669
1233650277	1060	47
1233650505	830	276
1233652193	656	4715
1233655870	755	5134
1233658318	1233	5064
1233662525	684	3599
1233664502	692	560
1233665441	1240	6791
1233665722	954	5979
1233666425	382	3406
1233666573	1241	3910
1233667445	417	247
1233667461	145	247
1233669490	1233	834
1233669585	1170	834
1233669590	954	354
1233669743	656	1713
1233669861	597	1810
1233671310	526	834
1233673398	953	4060
1233675023	227	476
1233675512	656	3129
1233678353	904	153
1233679519	553	153
1233685829	362	894
1233686320	658	31
1233686370	176	31
1233686443	288	31
1233686456	406	31
1233686509	855	31
1233687110	1046	5967
1233709861	1106	6439
1233711733	259	2878
1233711739	618	774
1233712048	234	2744
1233712182	235	1888
1233712273	145	201
1233712664	36	201
1233713170	209	2544
1233715441	255	54
1233717094	829	476
1233717212	1098	894
1233719246	615	87
1233724054	1195	31
1233727169	678	1089
1233729338	998	3500
1233731938	387	2196
1233732423	395	957
1233732539	1112	153
1233735282	68	897
1233735455	141	472
1233738600	954	4329
1233738917	816	151
1233739176	621	1742
1233739451	209	2545
1233739648	656	15
1233739748	339	39
1233741375	58	768
1233743217	39	382
1233745061	969	157
1233746876	834	3247
1233747421	502	38
1233747684	299	38
1233747744	1242	6795
1233749862	22	103
1233750832	1174	31
1233751342	238	2218
1233752081	81	630
1233753369	855	3580
1233756676	1106	5733
1233757927	1106	689
1233758319	897	2986
1233758515	1243	1738
1233760883	1186	1
1233766153	1106	5237
1233770942	180	2353
1233780982	556	204
1233795357	1244	1745
1233801278	950	107
1233802657	621	4499
1233802675	1243	81
1233803794	117	1460
1233804374	454	401
1233806142	526	402
1233806283	110	402
1233806739	1110	6520
1233808698	51	507
1233808906	1245	2163
1233809023	145	1991
1233810838	234	2304
1233810900	621	4500
1233810989	959	209
1233811229	978	490
1233811927	778	153
1233813425	621	4501
1233814668	760	1832
1233814720	153	1832
1233816549	858	68
1233817252	1244	6797
1233818846	82	994
1233819979	953	5845
1233821273	543	39
1233821354	1246	39
1233824113	953	3020
1233825007	1171	6642
1233825062	1244	6048
1233826635	983	151
1233826651	935	151
1233828629	904	103
1233833980	522	4185
1233836006	234	2217
1233839564	587	4248
1233839622	752	4248
1233839924	594	3150
1233841394	994	1495
1233841802	932	956
1233842949	1066	153
1233845223	618	1478
1233845665	978	5666
1233850188	861	1080
1233851060	937	4248
1233851782	1110	708
1233854968	684	3916
1233873530	35	153
1233877723	1132	1888
1233878203	281	1888
1233882624	640	540
1233883919	676	4800
1233885852	640	4313
1233887800	950	106
1233888127	855	2526
1233888291	970	6101
1233889028	1247	6804
1233889043	1248	6804
1233891069	917	781
1233891102	1244	2332
1233892048	967	5015
1233892455	706	957
1233892854	957	91
1233892944	1037	3705
1233892989	838	2830
1233893051	76	957
1233893797	288	3026
1233896644	866	139
1233899356	378	3276
1233899620	119	986
1233900030	201	1832
1233900130	967	4591
1233901068	640	986
1233903188	868	514
1233904046	873	5573
1233904696	1004	402
1233905328	917	5704
1233905724	1106	2306
1233907205	53	698
1233907372	53	699
1233909268	1193	6716
1233909531	1249	1203
1233911015	684	4499
1233912181	1250	402
1233912924	998	172
1233917569	640	1394
1233919269	234	853
1233922700	954	5980
1233924587	234	2509
1233925091	1106	6440
1233925879	755	5154
1233926608	253	40
1233927433	1245	340
1233930605	1245	368
1233934269	904	5666
1233937660	917	153
1233937930	1251	1792
1233941904	917	507
1233946801	230	2706
1233948661	528	859
1233970510	398	59
1233971219	618	58
1233973345	700	864
1233975001	1139	39
1233975298	957	39
1233975487	1011	6185
1233977447	398	1234
1233980176	129	1203
1233980400	917	2030
1233985328	968	3476
1233987469	403	114
1233987476	402	114
1233988028	176	2325
1233989828	411	852
1233989841	412	852
1233989858	1011	753
1233989887	410	852
1233989901	409	852
1233990009	433	852
1233990023	413	852
1233990668	957	38
1233990737	1252	2679
1233991509	503	1212
1233993903	1253	318
1233994603	917	630
1233995349	1107	627
1233997698	141	1889
1233997735	917	1187
1233998136	1254	2933
1234000247	1253	860
1234004074	684	2661
1234004323	398	3537
1234010071	88	91
1234010346	1255	27
1234011453	920	4348
1234012543	917	1843
1234014701	209	2546
1234015070	568	752
1234015702	140	752
1234018956	700	764
1234019376	426	2432
1234019562	43	87
1234020607	539	1832
1234020728	988	6132
1234020953	605	556
1234021274	28	134
1234021411	1235	134
1234021913	414	134
1234021960	1253	2071
1234022198	1256	38
1234025673	1223	258
1234028159	1257	1896
1234034884	1046	5775
1234035115	628	908
1234047730	561	36
1234052604	683	4828
1234053530	47	509
1234053711	565	27
1234057941	53	700
1234058031	1185	27
1234059073	1258	149
1234060628	17	81
1234060675	1244	4737
1234061279	1175	40
1234062572	184	2394
1234066070	917	5705
1234066263	967	4665
1234066303	1042	4665
1234067719	953	5846
1234069339	917	852
1234070769	929	485
1234072427	67	571
1234072547	1259	3405
1234074586	618	4453
1234075355	145	730
1234077544	700	5026
1234078187	1132	630
1234079823	1251	2318
1234084663	1260	5879
1234086585	1243	72
1234086650	1129	3612
1234086759	1243	949
1234086918	1255	72
1234086933	1261	74
1234087098	1262	38
1234087444	684	296
1234087920	1263	39
1234088446	831	153
1234089003	1264	242
1234092816	1259	32
1234094329	1265	31
1234094415	1243	31
1234095037	1266	31
1234095342	169	2258
1234096816	941	1315
1234096980	1185	31
1234097875	791	732
1234098521	917	3326
1234099252	1267	647
1234099303	1268	647
1234099758	880	54
1234100706	1	3
1234101646	799	5232
1234101675	789	860
1234102224	154	2161
1234102617	1132	2310
1234102714	583	732
1234102870	745	1882
1234104782	1106	2310
1234104875	373	3238
1234105042	694	2310
1234105264	1134	2785
1234105516	351	2310
1234106119	140	38
1234109695	1135	5154
1234109858	1269	5625
1234114578	1110	204
1234115296	455	204
1234116518	777	5201
1234118082	917	2144
1234127087	1243	2852
1234139440	947	27
1234142874	1131	6588
1234143509	1098	402
1234145288	566	38
1234145354	378	3277
1234145409	1270	3277
1234146927	965	852
1234147026	1147	852
1234147050	1149	852
1234147095	1148	852
1234147872	1186	834
1234149289	1011	1599
1234152627	1271	102
1234154273	959	3560
1234155014	398	2196
1234156134	700	1261
1234157547	855	401
1234158299	829	402
1234161287	897	5654
1234162639	1272	31
1234166320	738	91
1234167089	1175	963
1234167404	623	1211
1234168879	1110	1212
1234169899	1106	6441
1234170235	935	153
1234173655	631	4544
1234176917	352	3209
1234177578	435	103
1234179052	998	74
1234179273	707	5048
1234179550	1273	632
1234183506	455	3853
1234183886	1106	6442
1234183966	1055	1100
1234188649	1017	1927
1234188799	855	2948
1234189656	1271	1045
1234189763	110	1258
1234191176	506	538
1234192651	979	476
1234195430	1106	6443
1234196457	640	1193
1234197093	384	3416
1234198617	1236	6778
1234200601	234	2745
1234201139	1106	6444
1234227383	408	687
1234229348	1106	1806
1234229927	382	3407
1234232990	1243	27
1234233595	408	74
1234236043	1274	1094
1234238184	131	1787
1234239426	1274	6319
1234241809	82	83
1234243295	415	3591
1234244393	1243	153
1234248017	377	1888
1234248017	1271	72
1234248175	640	151
1234248762	1261	72
1234249305	1110	2020
1234251574	75	113
1234256535	866	2106
1234257042	1106	1926
1234258331	89	1099
1234258632	1271	2161
1234261672	177	746
1234263175	455	762
1234264999	53	701
1234265049	413	531
1234265053	433	531
1234265339	1110	300
1234267756	585	1269
1234269007	618	4454
1234269632	1175	3529
1234270000	39	383
1234271572	348	3189
1234273323	465	3912
1234273744	1145	2647
1234273832	1106	149
1234276500	552	2848
1234277153	151	2127
1234281113	917	4313
1234282772	1275	617
1234283148	1276	617
1234283218	1277	617
1234283227	1278	617
1234286403	700	716
1234291774	1243	1927
1234314227	959	1150
1234314665	1106	151
1234316233	917	294
1234316622	1279	37
1234317566	640	4614
1234317644	1193	1150
1234319945	7	47
1234321126	904	151
1234322204	49	616
1234323136	815	745
1234326271	1280	402
1234328568	117	1461
1234336947	694	2317
1234336979	779	402
1234337036	1281	402
1234338779	507	151
1234341394	595	3999
1234341503	621	3999
1234342439	856	3194
1234342484	1270	19
1234347554	917	5706
1234354741	1106	355
1234354958	82	995
1234359214	577	3131
1234359531	691	5004
1234360923	495	2319
1234362183	279	2969
1234362374	960	2331
1234362391	1258	537
1234362423	394	2512
1234364625	39	384
1234365958	186	566
1234369455	816	38
1234370628	917	2734
1234395382	959	540
1234396364	816	40
1234398302	618	2874
1234399236	752	3685
1234399442	1255	6819
1234403363	269	1902
1234404870	1110	40
1234405514	861	151
1234407567	1270	696
1234407697	43	40
1234413006	171	641
1234413438	171	508
1234413973	411	3060
1234421529	1282	4220
1234422124	428	227
1234424140	398	1885
1234424351	1132	6589
1234424392	918	5779
1234426423	656	3565
1234426866	917	2664
1234427794	407	190
1234428388	407	3565
1234428408	1110	3565
1234428817	394	881
1234429934	1283	1310
1234431090	115	1310
1234431111	575	1310
1234432464	821	1300
1234432824	1219	3237
1234433659	1106	3746
1234435646	145	1992
1234435859	209	1992
1234436078	54	27
1234439302	1284	4670
1234440297	882	485
1234440990	1106	2240
1234443361	67	742
1234444088	421	27
1234445029	117	434
1234445496	640	2030
1234446410	1106	701
1234446510	678	153
1234448897	845	94
1234449725	1038	3999
1234450484	70	848
1234470658	621	153
1234483094	1244	6798
1234488013	1214	1913
1234488899	618	1716
1234493139	347	3177
1234494512	640	4539
1234494842	640	4615
1234495215	1285	6853
1234496082	640	4616
1234497029	233	2598
1234497048	1233	831
1234497824	117	1462
1234498231	355	2379
1234499428	315	2105
1234500636	917	2679
1234502626	1233	31
1234503276	917	1115
1234510618	1286	87
1234512168	1106	1791
1234512204	904	1047
1234514860	20	41
1234517340	596	4340
1234517817	1287	922
1234518069	1158	153
1234518977	1107	1760
1234522128	20	88
1234525772	1259	6831
1234527803	381	3150
1234528780	117	1463
1234528784	67	852
1234536760	888	1167
1234537084	731	101
1234541472	865	153
1234542350	1288	153
1234543443	1017	1045
1234544476	419	486
1234547466	738	2303
1234547973	609	2746
1234554010	348	973
1234571351	738	700
1234575462	596	65
1234576099	1289	6865
1234576306	1243	3533
1234577327	953	5847
1234577728	953	1746
1234579456	32	166
1234582117	387	27
1234582809	117	1464
1234584772	560	748
1234584873	1290	27
1234585086	1055	49
1234585649	491	2355
1234586327	171	2269
1234586344	667	2269
1234587622	1290	39
1234587799	1291	39
1234591728	481	1900
1234591886	1223	31
1234592076	142	1900
1234593071	541	1900
1234594743	1106	6
1234595120	1292	506
1234595136	1293	506
1234595738	117	1465
1234597037	1286	6055
1234597268	1017	1262
1234597855	20	39
1234599359	1103	2189
1234604775	904	5667
1234606783	917	1046
1234609239	684	4912
1234609320	447	922
1234609334	448	922
1234609359	446	922
1234612172	183	1226
1234613289	618	730
1234614768	1294	838
1234615476	1233	818
1234615714	917	3427
1234616579	959	153
1234617318	1295	27
1234622163	953	355
1234622209	117	240
1234626027	1296	1127
1234626296	684	4913
1234628062	733	641
1234630538	501	31
1234630554	1297	31
1234631269	209	2547
1234640454	1271	31
1234649687	146	2081
1234653707	755	153
1234658621	1295	5323
1234666727	684	4019
1234668320	1286	72
1234670271	1110	3026
1234671280	761	949
1234673897	1122	4533
1234676093	917	540
1234677686	1286	3024
1234677804	223	6
1234678186	176	746
1234679731	882	3583
1234679990	917	5707
1234681523	917	732
1234681562	176	26
1234682529	89	1100
1234682574	89	27
1234686342	210	1843
1234687071	520	26
1234687692	1010	620
1234687901	1261	2695
1234687959	601	3013
1234691017	72	928
1234693911	1236	3070
1234695335	176	749
1234697868	656	90
1234698376	160	2188
1234699422	477	90
1234700393	1174	47
1234700880	941	5819
1234700910	959	5819
1234701504	873	90
1234704603	835	860
1234706341	1174	40
1234706496	42	481
1234709249	959	1022
1234709540	209	2548
1234711974	700	1217
1234715117	640	2720
1234723774	978	50
1234730113	694	472
1234740922	1183	919
1234744807	291	27
1234748493	1298	286
1234752598	224	624
1234753265	937	167
1234754069	640	992
1234755320	36	202
1234760291	2	19
1234761408	855	3438
1234762296	1214	6730
1234767630	1011	2679
1234768852	443	3745
1234770166	855	1843
1234775224	663	160
1234780471	1129	3134
1234781126	533	4232
1234783616	684	1909
1234783648	904	1171
1234783774	1243	38
1234785002	378	334
1234786033	503	4080
1234786767	433	3582
1234789055	953	916
1234789274	618	4455
1234794042	684	4914
1234796580	913	4080
1234797621	199	1832
1234797653	117	1466
1234803665	1170	4154
1234828450	640	4066
1234829742	145	1674
1234831355	225	1159
1234833768	1129	5196
1234834248	255	1713
1234838174	1299	3560
1234840847	1011	3828
1234841948	1300	6878
1234842199	807	1713
1234842276	786	1713
1234842337	120	1713
1234842376	576	1713
1234842497	686	1713
1234842650	787	1713
1234844007	194	2454
1234845251	1106	771
1234845300	1299	3566
1234845608	640	1476
1234846633	25	112
1234848024	1072	20
1234848422	917	5708
1234848722	640	3070
1234851354	1194	27
1234851976	684	2593
1234852769	1106	6445
1234853894	1243	1046
1234854330	1243	39
1234856410	1301	6651
1234856640	119	1685
1234857703	108	38
1234858070	1205	3115
1234861691	1302	4141
1234862143	313	2124
1234862950	313	83
1234863178	686	83
1234865206	1183	6658
1234866367	1001	40
1234866574	785	76
1234866586	883	76
1234866973	1106	190
1234867086	1001	38
1234867593	785	38
1234868304	1299	3529
1234868592	489	2516
1234871852	1299	1071
1234873020	1303	1815
1234874424	1304	31
1234874432	1305	31
1234875279	953	3529
1234875794	953	1996
1234875998	269	2929
1234876098	711	1933
1234877042	917	2137
1234877606	251	894
1234878425	953	5848
1234878434	1106	4278
1234880027	1106	1205
1234880168	1106	4250
1234884135	1106	4242
1234886949	1243	88
1234887806	1299	745
1234917188	1243	625
1234918123	424	645
1234918146	1237	1093
1234924219	209	2549
1234925479	1170	155
1234928020	695	151
1234929067	532	776
1234932080	1236	911
1234932209	54	732
1234932253	154	911
1234932863	1236	2609
1234933775	917	2295
1234933838	789	1896
1234935035	1286	4696
1234936009	394	837
1234937504	752	5127
1234937810	1103	39
1234937922	1306	5787
1234939132	1103	3020
1234939547	917	5709
1234940726	1011	2216
1234940855	106	49
1234943496	1106	1075
1234944314	718	865
1234944608	1106	1925
1234944664	1236	3300
1234947227	67	621
1234948462	483	49
1234949666	528	2078
1234950158	1103	904
1234950365	1306	310
1234950521	194	2455
1234950676	505	1768
1234951288	1103	2840
1234951777	426	1444
1234952185	234	540
1234954974	917	5075
1234957405	28	135
1234957945	1106	853
1234958326	1306	1612
1234958859	1306	4605
1234961136	1106	6446
1234962862	1243	87
1234969063	1106	1264
1234971310	209	2550
1234971589	640	3770
1234971658	1300	2097
1234973060	1223	4801
1234974151	415	1904
1234977013	1011	38
1234977261	1011	6104
1234986419	146	1096
1235000624	953	746
1235001568	1258	4799
1235002265	1300	860
1235003124	1170	1494
1235006590	265	2903
1235006993	1307	1980
1235010221	117	366
1235010341	1243	40
1235013205	1011	3746
1235014232	1242	6796
1235015098	1106	6447
1235015654	917	942
1235017905	1306	2764
1235018282	1306	5377
1235018936	1103	1463
1235021539	503	20
1235022691	1106	119
1235022894	736	2985
1235024616	1106	3555
1235027202	1186	27
1235027744	1081	647
1235027849	1306	338
1235027896	1218	3677
1235028224	1218	444
1235029252	1106	1980
1235032498	1308	91
1235035537	146	2082
1235035721	505	1713
1235036631	1106	970
1235037738	145	1993
1235038684	281	1211
1235038891	117	1467
1235039332	442	647
1235039365	1309	647
1235040607	1306	325
1235040788	684	758
1235041284	953	323
1235041295	1106	6448
1235043102	1035	48
1235043727	640	4617
1235044946	505	3326
1235045200	826	932
1235046076	950	759
1235047142	388	2667
1235049531	1183	3748
1235052771	917	1654
1235055122	1310	624
1235056013	549	4264
1235058517	1311	2097
1235059094	235	1713
1235060006	454	3778
1235061404	1243	630
1235087272	1311	40
1235093690	1106	3203
1235095385	145	1994
1235098812	1258	1793
1235100180	917	5710
1235101091	987	50
1235101203	917	5401
1235106349	656	2801
1235106555	885	2801
1235106630	235	2801
1235106912	378	3278
1235112265	1106	6449
1235113256	953	1843
1235113379	1125	865
1235113938	953	4838
1235114695	1223	2449
1235116078	684	2104
1235117370	656	160
1235121378	344	39
1235121936	1106	597
1235130365	1252	719
1235130371	1120	316
1235134668	281	1753
1235137249	789	3237
1235139754	684	4915
1235139856	917	55
1235141312	484	950
1235143360	53	702
1235146205	1110	31
1235146428	1310	4226
1235146692	454	1810
1235155467	640	1395
1235176631	804	3828
1235183477	67	853
1235184718	520	1810
1235186984	395	3512
1235188522	1106	4866
1235189881	1312	1008
1235189895	1048	1008
1235189901	918	1008
1235190124	407	1008
1235190294	742	2801
1235190728	81	979
1235191367	174	2301
1235194086	739	46
1235194095	684	3962
1235194546	684	736
1235195763	1313	6978
1235195884	534	736
1235197216	561	46
1235197849	1219	1279
1235200501	556	3338
1235200859	684	4916
1235203476	953	1815
1235203941	377	3253
1235207659	712	736
1235207689	824	736
1235210712	164	36
1235211201	1011	2241
1235211414	193	2301
1235211520	998	3438
1235217318	1314	2872
1235218051	1084	624
1235219094	454	3779
1235221805	917	354
1235224369	799	149
1235225849	171	881
1235225966	171	1300
1235226885	117	408
1235226918	504	4099
1235227164	1103	984
1235229849	917	378
1235233504	145	1531
1235234524	653	3860
1235239596	1315	39
1235239816	623	542
1235247243	528	4205
1235272780	953	988
1235274722	528	2174
1235276490	998	1927
1235276840	1315	38
1235279533	1306	6130
1235280020	1117	4357
1235285542	967	2304
1235286782	779	4377
1235287520	39	385
1235289351	145	1995
1235290343	977	6107
1235292670	804	151
1235294430	1183	6659
1235297304	491	2196
1235297452	185	2196
1235297649	953	4030
1235300164	1110	72
1235300280	1299	72
1235300283	1106	3419
1235300750	1316	72
1235300776	1317	72
1235302730	146	2083
1235304610	623	557
1235305011	917	5711
1235305564	618	848
1235307383	1282	220
1235307864	1106	2386
1235308108	663	4777
1235308913	917	5712
1235311244	1318	946
1235313092	941	1933
1235314344	953	745
1235316725	917	3570
1235317290	454	2343
1235322196	1306	361
1235327377	978	31
1235345005	953	4878
1235350783	1183	6660
1235352405	684	1828
1235357339	1254	402
1235358898	1104	624
1235362351	1142	6055
1235362551	628	1791
1235364065	953	5849
1235364341	503	1998
1235364443	151	2128
1235366078	143	766
1235369871	234	2746
1235372497	656	2832
1235373962	1319	49
1235375635	1320	6170
1235375785	394	40
1235376465	1315	6055
1235382119	1183	6661
1235383500	941	3972
1235383910	151	2129
1235388355	1106	1771
1235391009	1107	682
1235391820	1132	50
1235392822	145	1996
1235394272	954	4462
1235397803	83	1030
1235399574	1106	1299
1235399770	163	31
1235400416	482	1410
1235400887	1170	817
1235404197	413	3582
1235405912	1011	691
1235412062	110	1259
1235417891	503	818
1235428884	1170	716
1235438831	1321	4093
1235440582	656	3407
1235440777	151	2130
1235443518	1107	708
1235448822	620	2380
1235448857	917	5713
1235449555	1139	65
1235451873	472	533
1235451874	953	5850
1235452696	1322	2608
1235453484	953	1394
1235453517	1229	20
1235455647	877	1805
1235457902	77	961
1235458565	158	27
1235459942	877	31
1235460658	838	5401
1235462033	547	2506
1235462163	1003	3845
1235462406	43	39
1235463955	917	4468
1235464235	100	49
1235464992	712	5053
1235465005	186	2416
1235465046	890	31
1235465425	1106	3943
1235466543	1233	1256
1235466811	1131	6055
1235471344	1184	6695
1235471375	1258	6823
1235476189	279	2970
1235481681	1170	276
1235482316	1106	1831
1235482936	882	1790
1235484277	176	622
1235485802	455	949
1235486231	1271	87
1235486530	1299	87
1235486652	953	93
1235487098	1316	87
1235488693	917	50
1235493743	1323	617
1235493751	1324	617
1235498257	1103	6383
1235499418	1170	6383
1235501896	191	31
1235502221	470	31
1235504459	1139	2583
1235520174	623	882
1235526050	348	3190
1235526226	1325	5008
1235526684	696	107
1235528588	377	3254
1235529552	1106	3883
1235529658	856	490
1235530674	856	2710
1235532204	618	4456
1235532895	1315	1214
1235534765	273	1256
1235534874	407	1256
1235543813	1251	6141
1235544037	968	991
1235544912	1110	1674
1235545070	447	1760
1235545077	448	1760
1235545083	446	1760
1235545258	701	1217
1235547689	395	2373
1235548766	1326	72
1235550540	1106	44
1235551851	1327	151
1235551901	1326	39
1235554517	1326	31
1235556834	733	887
1235558079	1328	2068
1235563683	799	1402
1235566488	206	2529
1235567689	917	5714
1235568372	454	3780
1235568870	1329	2592
1235569432	128	1760
1235572855	917	773
1235577256	684	4917
1235577276	684	1760
1235579958	817	5362
1235581763	1011	847
1235586972	210	762
1235610381	982	6120
1235611119	842	1080
1235612283	1243	49
1235612326	1298	354
1235613838	361	647
1235615757	1299	27
1235615788	58	769
1235615833	1170	27
1235616171	337	769
1235616365	1233	27
1235617282	752	769
1235617683	1330	769
1235618691	1331	769
1235620022	1322	769
1235621509	953	1100
1235621670	545	2157
1235623151	1110	93
1235623183	1233	1100
1235625071	1332	2608
1235625112	917	4669
1235626105	1233	2608
1235626976	1020	769
1235627741	594	3578
1235628341	209	1549
1235628697	968	6086
1235630423	953	5851
1235630482	67	854
1235630767	640	2535
1235631213	1011	281
1235631814	618	4457
1235634392	1308	746
1235636346	297	135
1235639590	628	4218
1235642677	890	151
1235643277	1110	5846
1235646654	689	4522
1235650866	1106	766
1235650916	1150	151
1235652116	117	1468
1235652682	503	124
1235653229	312	3076
1235655122	618	4458
1235655738	640	2154
1235656208	1106	31
1235656261	423	31
1235656275	1018	6232
1235660569	969	1774
1235662676	1031	3152
1235664166	1272	2207
1235666067	1333	647
1235666695	1334	38
