time	user_id	item_id
156984091.0	758	2372
156984094.0	764	2379
156984185.0	677	2218
156984370.0	765	1590
156984672.0	763	2377
156984830.0	763	2378
156984899.0	766	2380
156984929.0	767	1615
156984985.0	766	2381
156985051.0	766	2382
156985078.0	762	2376
156985182.0	538	63
156985243.0	763	1804
156985394.0	758	2373
156985482.0	768	255
156985548.0	769	2387
156985589.0	770	2391
156985735.0	538	1629
156985798.0	770	2392
156985933.0	770	298
156986192.0	769	2388
156986243.0	771	2393
156986249.0	772	2398
156986250.0	772	2399
156986262.0	771	474
156986302.0	771	2394
156986476.0	771	2395
156986491.0	644	1937
156986547.0	771	2396
156986548.0	771	2397
156986647.0	773	2400
156986803.0	538	1630
156986805.0	774	2401
156986813.0	625	1937
156986830.0	774	2402
156986862.0	774	712
156986865.0	625	1938
156986884.0	625	1939
156986888.0	774	1430
156987055.0	774	2403
156987126.0	304	1119
156987137.0	766	2383
156987492.0	774	2404
156987622.0	775	1430
156987687.0	776	2414
156987883.0	777	2416
156988406.0	644	2011
156988503.0	538	1631
156988672.0	776	2415
156988848.0	778	2417
156988923.0	779	2418
156989196.0	644	2012
156989276.0	774	1546
156989460.0	780	2419
156989518.0	766	2384
156989528.0	774	2405
156989565.0	781	2422
156989666.0	781	2423
156989693.0	782	2424
156989812.0	780	2420
156989949.0	644	2013
156989995.0	644	1927
156990024.0	783	504
156990085.0	644	2014
156990094.0	774	2406
156990176.0	783	2425
156990178.0	783	2426
156990209.0	783	340
156990248.0	478	1056
156990311.0	780	2421
156990563.0	784	2427
156990918.0	784	1778
156990936.0	785	2374
156990958.0	346	87
156991032.0	785	2431
156991305.0	784	2428
156991416.0	780	1179
156991495.0	747	1927
156991554.0	644	641
156991777.0	567	1764
156991918.0	786	2432
156991959.0	784	2429
156992085.0	786	2433
156992407.0	785	498
156992488.0	787	2436
156992489.0	774	2407
156992627.0	788	2438
156992639.0	787	1331
156992647.0	788	2337
156992753.0	788	2439
156992761.0	786	2434
156992772.0	789	2442
156992863.0	766	2385
156992878.0	774	1422
156992940.0	788	2440
156993026.0	786	2435
156993104.0	784	2430
156993192.0	766	830
156993365.0	638	1977
156993405.0	790	2443
156993502.0	791	2446
156993563.0	790	2444
156993719.0	774	2408
156993739.0	790	2445
156993767.0	792	2447
156993776.0	774	2409
156993921.0	644	2015
156993946.0	747	2347
156994087.0	775	2411
156994147.0	766	1368
156994234.0	793	2448
156994257.0	644	434
156994290.0	794	2452
156994292.0	795	1082
156994336.0	788	1589
156994359.0	795	2453
156994372.0	793	2449
156994382.0	795	2454
156994479.0	788	2441
156994536.0	796	2457
156994543.0	797	2458
156994569.0	796	1270
156994595.0	793	2450
156994668.0	797	467
156994726.0	793	2451
156994879.0	787	2437
156994946.0	795	2455
156994971.0	795	2456
156994982.0	798	87
156994991.0	774	746
156995317.0	799	2459
156995422.0	800	403
156995503.0	801	2460
156995805.0	766	2386
156995906.0	774	2410
156996003.0	802	2461
156996588.0	803	1949
156996592.0	803	2347
156996598.0	803	894
156997262.0	804	2462
156997366.0	747	2348
156997694.0	666	1119
156997898.0	805	1517
156997954.0	272	993
156998055.0	644	1940
156998244.0	644	1160
156999247.0	806	2463
156999549.0	806	231
156999828.0	806	597
157000410.0	807	1977
157000418.0	807	2464
157000474.0	807	1822
157000475.0	807	2465
157000719.0	808	2285
157000723.0	808	2469
157001230.0	808	858
157001755.0	808	2470
157001975.0	807	1589
157002593.0	809	2471
157002775.0	807	2466
157003171.0	644	1701
157003215.0	807	2467
157003250.0	644	1065
157003806.0	807	2468
157003924.0	810	2472
157004057.0	666	2194
157004203.0	644	1923
157004206.0	809	419
157004276.0	811	2473
157004753.0	812	2380
157004915.0	644	2016
157005205.0	652	1581
157005421.0	652	1998
157005460.0	652	469
157005529.0	293	1065
157005532.0	813	2475
157005540.0	652	2164
157005642.0	293	1066
157005888.0	814	2476
157006068.0	812	2474
157006328.0	815	2477
157006329.0	815	2478
157006337.0	816	766
157006347.0	644	2017
157006348.0	815	2479
157006385.0	644	1026
157006402.0	816	2480
157006435.0	77	271
157007228.0	727	2301
157007415.0	644	1951
157007885.0	507	313
157008436.0	644	1603
157010041.0	817	2481
157010115.0	817	2482
157010123.0	817	2483
157010141.0	817	2484
157010152.0	817	2485
157010238.0	817	2486
157010241.0	817	962
157010248.0	818	929
157010268.0	817	2487
157010272.0	817	515
157010277.0	817	2488
157010393.0	817	2489
157010509.0	817	1505
157010522.0	817	2490
157010608.0	819	2513
157010922.0	817	2491
157011067.0	817	2492
157011101.0	666	2195
157011261.0	644	2018
157011598.0	817	2493
157011602.0	817	2494
157011643.0	817	2495
157012029.0	817	2496
157012456.0	820	2517
157012705.0	819	2514
157012783.0	817	2497
157013162.0	817	551
157013235.0	666	2196
157013284.0	821	2518
157013330.0	817	2498
157014202.0	819	2515
157014250.0	817	2499
157015421.0	822	2523
157015426.0	823	2526
157015430.0	822	2524
157015504.0	822	2525
157015537.0	824	133
157015633.0	824	135
157015715.0	824	535
157015738.0	824	138
157015741.0	824	139
157015931.0	824	143
157015964.0	823	2527
157017639.0	825	2528
157018743.0	644	2019
157019088.0	644	2020
157019409.0	826	2529
157019627.0	827	2531
157019638.0	828	714
157019647.0	827	2532
157019706.0	828	2536
157019799.0	828	2537
157019800.0	828	858
157019807.0	665	313
157019853.0	827	966
157019954.0	162	513
157019962.0	828	2538
157020091.0	828	2539
157020160.0	828	2540
157020168.0	829	2545
157020169.0	828	729
157020197.0	827	2533
157020543.0	819	2516
157020595.0	829	2546
157020606.0	828	967
157020618.0	827	1589
157020621.0	828	788
157020686.0	827	156
157020882.0	830	50
157020885.0	644	1589
157020932.0	644	1698
157021019.0	827	2534
157021167.0	567	223
157021753.0	827	950
157022030.0	831	1757
157022033.0	828	2541
157022098.0	828	2542
157022435.0	828	2543
157023002.0	831	1819
157023197.0	827	18
157023294.0	828	2544
157023511.0	641	1984
157023578.0	817	2500
157023619.0	832	531
157023881.0	827	2535
157024181.0	826	2530
157024277.0	832	2549
157024711.0	831	1772
157024783.0	833	2551
157024801.0	834	2553
157024942.0	644	2021
157024944.0	833	2552
157024988.0	833	2079
157025002.0	832	2550
157025630.0	210	642
157025909.0	538	1632
157025935.0	698	690
157026302.0	835	1496
157026478.0	836	2554
157026586.0	837	2555
157026666.0	838	2556
157026901.0	839	2558
157027319.0	644	2022
157027692.0	831	543
157027735.0	840	2559
157027880.0	840	851
157028110.0	538	1633
157028121.0	538	1634
157028256.0	841	2560
157028418.0	842	2561
157028421.0	842	2031
157028502.0	666	2197
157028610.0	644	2023
157029366.0	843	2562
157029634.0	644	2024
157029642.0	844	2567
157029647.0	644	2025
157029801.0	644	1002
157029984.0	831	3
157030905.0	845	2571
157030945.0	846	1755
157031096.0	644	2026
157031178.0	847	2577
157031319.0	615	1910
157031420.0	845	2572
157031421.0	848	1943
157031421.0	848	2578
157031561.0	845	2573
157031722.0	845	2574
157032127.0	849	72
157032128.0	849	2579
157032191.0	850	2581
157032352.0	844	2568
157032425.0	851	2583
157032556.0	849	2580
157032890.0	852	2587
157032991.0	346	1193
157033019.0	853	2597
157033030.0	853	2598
157033271.0	854	2600
157033490.0	855	2601
157033514.0	856	1971
157033536.0	856	1142
157033537.0	856	2602
157033543.0	856	2603
157033584.0	857	2604
157033585.0	857	2605
157033661.0	857	2595
157033674.0	858	2606
157033682.0	859	2609
157033689.0	859	2610
157033719.0	859	2611
157033750.0	860	2268
157033878.0	861	2614
157034270.0	862	2616
157034321.0	863	2618
157034353.0	864	2619
157034453.0	845	1618
157034507.0	861	2615
157034520.0	862	2617
157034697.0	68	225
157034736.0	68	226
157034761.0	68	227
157034836.0	845	1766
157034855.0	68	228
157034984.0	68	229
157035074.0	865	2620
157035080.0	866	2625
157035088.0	865	231
157035089.0	68	230
157035093.0	68	231
157035115.0	68	232
157035283.0	644	2027
157035321.0	865	2621
157035324.0	867	2627
157035379.0	858	2607
157035682.0	851	2584
157035758.0	868	1659
157035857.0	845	2575
157035955.0	869	2630
157036273.0	858	2608
157036344.0	870	2631
157036602.0	845	2576
157036623.0	871	2632
157036732.0	872	2633
157036921.0	835	1050
157036945.0	644	2028
157037029.0	873	2634
157037071.0	873	2635
157037165.0	852	2588
157037201.0	874	2636
157037335.0	870	1704
157037350.0	851	2585
157037471.0	875	1266
157037599.0	829	2547
157037673.0	829	2548
157037734.0	817	2501
157037879.0	867	2628
157037881.0	876	408
157037957.0	876	2637
157038031.0	877	2638
157038534.0	878	2645
157038535.0	878	2646
157038626.0	878	2647
157038728.0	879	2614
157038863.0	880	2648
157038867.0	850	1249
157039096.0	881	2649
157039201.0	882	2652
157039212.0	882	2653
157039245.0	882	2654
157039253.0	882	2655
157039289.0	882	2656
157039314.0	882	1864
157039327.0	882	2211
157039330.0	882	2657
157039367.0	882	13
157039368.0	882	2658
157039376.0	882	2659
157039378.0	882	2660
157039412.0	882	2661
157039451.0	882	1823
157039496.0	882	2662
157039576.0	882	2663
157039595.0	882	1869
157039661.0	853	2599
157039710.0	882	2664
157039717.0	882	2665
157039764.0	882	2666
157039775.0	882	2321
157039780.0	817	2502
157039783.0	883	2702
157039791.0	883	2703
157039801.0	884	2705
157039801.0	883	1471
157039806.0	877	2639
157039816.0	884	2720
157039818.0	884	1869
157039831.0	883	1337
157039832.0	883	1869
157039838.0	883	2589
157039840.0	883	2704
157039843.0	883	2705
157039844.0	882	2667
157039854.0	884	2704
157039860.0	884	2721
157039880.0	882	2668
157039956.0	885	2030
157039962.0	883	2706
157039965.0	883	2707
157039971.0	882	842
157039983.0	867	2629
157040010.0	882	2669
157040024.0	882	2670
157040033.0	884	2709
157040035.0	885	2082
157040036.0	882	1488
157040058.0	882	1135
157040065.0	882	2671
157040078.0	882	2672
157040089.0	883	434
157040119.0	883	2708
157040151.0	882	2673
157040191.0	883	352
157040222.0	884	2594
157040341.0	883	2709
157040431.0	886	2723
157040462.0	883	2710
157040645.0	885	2078
157040712.0	887	2725
157040728.0	643	2008
157040735.0	883	1687
157040756.0	886	2724
157040791.0	884	1687
157040983.0	888	2726
157040983.0	883	2711
157040985.0	888	2727
157040985.0	888	2402
157041019.0	888	1430
157041028.0	888	124
157041101.0	865	2622
157041105.0	883	1627
157041113.0	889	1451
157041121.0	458	1447
157041122.0	888	2728
157041165.0	888	2729
157041166.0	888	744
157041320.0	888	2730
157041320.0	850	2582
157041332.0	883	1935
157041387.0	888	2731
157041429.0	877	2640
157041502.0	888	2712
157041504.0	850	2076
157041506.0	890	2482
157041530.0	890	2734
157041534.0	883	2712
157041616.0	883	1393
157041674.0	883	864
157041705.0	883	2713
157041708.0	850	1659
157041747.0	888	2732
157041834.0	891	2737
157041853.0	890	2735
157041866.0	881	1810
157042058.0	248	775
157042144.0	890	2736
157042150.0	860	2612
157042182.0	892	2738
157042192.0	883	2714
157042297.0	893	2509
157042347.0	882	2674
157042398.0	883	2715
157042410.0	882	1879
157042447.0	888	2733
157042610.0	882	2675
157042651.0	894	2742
157042767.0	892	2739
157042781.0	888	882
157042798.0	892	2740
157042924.0	883	1510
157043187.0	883	2663
157043273.0	888	83
157043343.0	888	1474
157043410.0	895	2743
157043432.0	896	2284
157043538.0	882	2676
157043642.0	882	2677
157043690.0	897	2744
157043754.0	883	2716
157043807.0	882	2678
157043945.0	882	2679
157044037.0	882	2680
157044145.0	892	2741
157044164.0	892	2214
157044374.0	898	2745
157044461.0	899	2747
157044510.0	899	2748
157044641.0	900	2749
157045029.0	882	2681
157045078.0	882	2318
157045082.0	882	2682
157045131.0	882	2683
157045138.0	901	1975
157045149.0	901	2750
157045150.0	901	2751
157045182.0	883	1945
157045187.0	882	340
157045188.0	882	1920
157045217.0	852	1876
157045296.0	882	2684
157045312.0	902	411
157045352.0	882	2685
157045357.0	882	693
157045426.0	883	2717
157045479.0	882	2686
157045518.0	901	2752
157045556.0	852	2589
157045683.0	882	1206
157045707.0	903	2758
157045738.0	901	2753
157045856.0	903	2759
157046068.0	904	2760
157046134.0	882	892
157046155.0	905	2761
157046252.0	882	2687
157046324.0	865	165
157046615.0	906	294
157046663.0	906	2767
157046664.0	906	2768
157046677.0	906	2769
157046690.0	906	1472
157046715.0	906	2770
157046718.0	906	2771
157046740.0	906	2772
157046749.0	906	2773
157046787.0	906	2774
157046828.0	906	2775
157046850.0	906	1936
157046855.0	906	2776
157046859.0	907	272
157046933.0	908	2810
157046976.0	909	272
157046988.0	851	2586
157046995.0	906	2777
157047042.0	906	2778
157047045.0	910	2811
157047090.0	906	2779
157047100.0	888	1490
157047108.0	911	613
157047130.0	906	2780
157047258.0	906	2781
157047528.0	906	2782
157047579.0	698	771
157047585.0	906	2783
157047638.0	119	272
157047686.0	882	584
157047689.0	77	272
157047694.0	905	2762
157047708.0	906	2784
157047776.0	906	788
157047805.0	906	1980
157047838.0	912	2812
157047847.0	292	1056
157047969.0	906	2785
157047973.0	905	2763
157047975.0	912	2813
157047975.0	912	66
157048012.0	912	2814
157048035.0	913	1719
157048042.0	912	2815
157048052.0	914	2833
157048071.0	912	1342
157048087.0	912	2816
157048111.0	905	2764
157048138.0	912	693
157048154.0	912	2817
157048218.0	877	2641
157048252.0	882	1368
157048257.0	882	960
157048283.0	912	2818
157048307.0	912	2819
157048323.0	912	2820
157048329.0	906	2786
157048331.0	883	2718
157048339.0	882	2688
157048405.0	912	2185
157048486.0	912	1376
157048489.0	906	2787
157048539.0	912	2821
157048700.0	906	2788
157048802.0	702	2255
157048824.0	912	2822
157048856.0	912	1657
157048881.0	912	1070
157048911.0	912	2823
157048962.0	906	2789
157048998.0	915	2834
157049019.0	916	2844
157049029.0	882	2689
157049039.0	915	187
157049065.0	917	2845
157049091.0	239	693
157049092.0	915	2835
157049104.0	918	2765
157049108.0	915	1841
157049146.0	906	2790
157049195.0	915	2836
157049203.0	917	2846
157049205.0	915	831
157049208.0	905	950
157049256.0	915	342
157049284.0	915	2837
157049284.0	906	2791
157049362.0	912	2824
157049598.0	905	2765
157049600.0	882	2690
157049742.0	915	2838
157049761.0	915	340
157049877.0	919	2847
157050093.0	920	2848
157050245.0	915	1235
157050284.0	915	2839
157050334.0	906	2792
157050341.0	912	2825
157050464.0	915	2840
157050702.0	882	2691
157050711.0	882	2692
157050712.0	906	2793
157050756.0	906	2794
157050830.0	729	2312
157050847.0	915	952
157051073.0	883	2719
157051100.0	921	2849
157051124.0	912	2826
157051149.0	922	2860
157051198.0	865	2623
157051325.0	835	1053
157051529.0	912	2827
157051680.0	923	2861
157051685.0	921	2850
157052015.0	860	2613
157052113.0	882	2693
157052183.0	844	2569
157052188.0	921	2841
157052191.0	924	2862
157052275.0	882	2694
157052360.0	924	2863
157052495.0	881	463
157052500.0	915	2841
157052561.0	921	738
157052599.0	915	1252
157052678.0	921	2851
157052840.0	925	2866
157052869.0	906	2795
157052909.0	926	2870
157052916.0	882	2695
157052932.0	885	2722
157053054.0	925	2867
157053080.0	924	2864
157053331.0	882	2696
157053427.0	924	2865
157053489.0	925	2791
157053528.0	921	304
157053681.0	925	2868
157054145.0	925	2869
157054438.0	644	2029
157055225.0	852	2590
157055309.0	925	761
157055340.0	852	2591
157055388.0	912	2828
157055512.0	915	2828
157055692.0	912	2376
157055823.0	882	2697
157056499.0	888	953
157056545.0	906	2158
157056659.0	927	2871
157057013.0	928	2872
157057067.0	921	2852
157057070.0	928	2873
157057076.0	882	941
157057153.0	882	2698
157057460.0	929	2874
157057627.0	930	2876
157057724.0	915	2842
157057795.0	882	2699
157057810.0	931	2878
157057831.0	932	950
157057903.0	844	2570
157058023.0	929	2875
157058147.0	933	2879
157058209.0	934	2881
157058246.0	933	2880
157058249.0	912	2829
157058282.0	933	1741
157058314.0	906	2796
157058379.0	933	1434
157058624.0	507	1549
157059340.0	935	2268
157059465.0	935	2613
157059511.0	935	340
157059674.0	935	342
157059805.0	935	2882
157060122.0	293	1067
157060147.0	293	1068
157060166.0	882	2700
157060230.0	935	2883
157060405.0	935	1113
157060467.0	935	2884
157060802.0	935	2885
157060881.0	935	761
157060947.0	936	1731
157061085.0	935	2457
157061411.0	937	2889
157061599.0	935	2886
157061632.0	938	1453
157061641.0	938	2890
157061762.0	938	2891
157061937.0	938	1893
157062008.0	935	2139
157062049.0	935	982
157062103.0	939	2895
157062161.0	940	2423
157062168.0	941	1785
157062225.0	940	385
157062236.0	941	340
157062293.0	939	800
157062307.0	941	2898
157062315.0	938	2892
157062392.0	940	2897
157062427.0	941	329
157062456.0	942	2901
157062662.0	943	2902
157062776.0	941	2899
157063050.0	944	2903
157063119.0	941	2900
157063396.0	921	2853
157063538.0	912	826
157063565.0	945	2904
157063741.0	945	2905
157063824.0	946	2399
157063977.0	912	2830
157063988.0	947	2906
157064226.0	935	2887
157064279.0	948	2907
157064450.0	560	1563
157064467.0	560	1737
157064510.0	560	1738
157064526.0	560	1739
157064540.0	949	2908
157064582.0	560	1740
157064678.0	950	2909
157064698.0	915	2843
157064846.0	951	2910
157065212.0	952	2911
157065278.0	952	2912
157065340.0	390	473
157065478.0	835	1049
157065520.0	935	1224
157065812.0	921	2854
157065850.0	953	2913
157066190.0	954	2914
157066331.0	817	200
157066355.0	955	2915
157066486.0	905	1070
157066702.0	906	2797
157066901.0	956	2916
157067018.0	938	2893
157067218.0	892	2218
157067313.0	957	2918
157067472.0	769	2389
157067578.0	958	2920
157067595.0	769	2390
157067631.0	959	2921
157067801.0	960	2929
157067870.0	961	2930
157068148.0	956	2917
157068255.0	865	2624
157068324.0	962	2934
157068339.0	963	2935
157068377.0	915	2624
157068391.0	964	2936
157068664.0	293	1069
157068682.0	961	2931
157068753.0	416	1357
157068763.0	906	2798
157068835.0	965	2937
157069045.0	935	2888
157069309.0	835	1054
157069610.0	966	2938
157069640.0	906	2799
157069776.0	959	2922
157069989.0	966	2939
157070106.0	967	2940
157070165.0	968	2945
157070170.0	967	2941
157070172.0	968	2946
157070179.0	968	2504
157070204.0	921	2855
157070216.0	912	2831
157070301.0	967	2942
157070392.0	967	2943
157070495.0	906	2800
157070763.0	644	2030
157070798.0	967	2944
157070829.0	906	554
157070892.0	969	2948
157070984.0	969	2949
157071064.0	968	2947
157071205.0	906	2313
157071356.0	970	2950
157071530.0	971	2337
157071536.0	939	339
157071587.0	972	2337
157071611.0	957	2919
157071630.0	912	2832
157071659.0	959	2923
157072133.0	935	1234
157072339.0	939	1311
157072525.0	973	2755
157072724.0	974	2953
157072894.0	882	2701
157073017.0	973	2951
157073206.0	906	2801
157073233.0	915	2407
157073237.0	921	2856
157073495.0	973	2952
157073523.0	975	2435
157073529.0	930	2877
157073839.0	906	2802
157073946.0	976	2954
157073966.0	976	2401
157073995.0	976	2955
157074069.0	973	277
157074083.0	976	2459
157074173.0	977	2957
157074254.0	912	1766
157074314.0	906	2803
157074489.0	644	1855
157074522.0	906	2804
157074600.0	644	2031
157074687.0	978	2958
157074703.0	416	404
157074759.0	979	2959
157074792.0	979	2960
157074952.0	980	2962
157074973.0	981	2963
157075084.0	979	2961
157075161.0	982	2964
157075481.0	983	2965
157075675.0	852	2592
157075768.0	852	2593
157075797.0	852	2594
157075847.0	852	2595
157075962.0	984	2966
157076060.0	985	2967
157076157.0	986	2969
157076228.0	986	2970
157076258.0	852	2596
157076390.0	986	2971
157076521.0	852	1011
157076557.0	835	1056
157076976.0	906	2805
157076986.0	976	2956
157077104.0	939	1278
157077105.0	939	2896
157077164.0	987	2973
157077190.0	988	1781
157077426.0	987	2546
157077475.0	989	2975
157077516.0	119	411
157077548.0	973	411
157077557.0	990	2977
157077565.0	991	2978
157077584.0	989	2976
157077778.0	990	1338
157077785.0	986	2972
157077865.0	990	2078
157077886.0	882	1510
157077994.0	992	2979
157078021.0	644	2032
157078045.0	348	1197
157078047.0	898	2746
157078578.0	993	2980
157078607.0	993	1581
157078607.0	993	2981
157078621.0	348	1198
157078642.0	994	2982
157078724.0	993	1996
157078734.0	995	2983
157079685.0	996	2191
157079763.0	906	2806
157080123.0	906	2807
157080201.0	996	2984
157080762.0	997	2985
157080914.0	152	483
157081078.0	152	484
157081233.0	998	2986
157081509.0	999	1032
157082045.0	906	751
157082106.0	1000	2988
157082259.0	644	2033
157082518.0	987	2974
157082593.0	152	485
157082760.0	538	1635
157082778.0	538	1636
157083177.0	538	1637
157083657.0	1001	2989
157083698.0	1002	2990
157084259.0	881	2650
157084562.0	538	1061
157084893.0	906	2808
157084894.0	1003	2934
157085758.0	1004	2991
157085768.0	1005	2993
157085957.0	1004	2992
157086654.0	644	2034
157086803.0	1006	2994
157086808.0	1006	2995
157087029.0	1006	1912
157087171.0	1006	2996
157088074.0	938	2894
157088270.0	1006	2997
157089673.0	1007	24
157089867.0	1007	2998
157089879.0	1007	2037
157090548.0	1008	2999
157090719.0	1006	1975
157090927.0	607	1898
157091030.0	1009	3003
157091170.0	607	1899
157092029.0	1009	1347
157092495.0	1010	3004
157092624.0	1010	3005
157092762.0	1010	3006
157092957.0	1010	3007
157093693.0	1011	3008
157093704.0	1011	3009
157093916.0	1011	519
157094193.0	1012	1347
157095422.0	507	1550
157095537.0	1013	3010
157098406.0	1014	3011
157098831.0	1015	3016
157099053.0	1016	3018
157099387.0	665	311
157099440.0	1016	3019
157099473.0	1002	37
157100318.0	156	503
157100527.0	1017	3020
157104998.0	424	473
157105414.0	14	27
157105538.0	424	1315
157106689.0	877	2642
157107598.0	14	28
157109974.0	906	1570
157110485.0	581	1185
157110500.0	821	2519
157110756.0	1018	3024
157111779.0	1018	3025
157112933.0	1015	3017
157113499.0	505	1049
157113503.0	1019	3027
157113524.0	233	485
157113744.0	88	311
157114268.0	644	1821
157114350.0	1020	1256
157114732.0	608	1901
157114939.0	1018	3026
157115145.0	1021	3028
157115517.0	644	2035
157115736.0	1021	3029
157115743.0	644	2036
157115772.0	1022	3030
157115818.0	644	2037
157115834.0	1023	3031
157115840.0	1022	1704
157115858.0	1023	3032
157116056.0	1023	2759
157116157.0	866	2626
157116408.0	1024	3033
157116629.0	1025	3039
157116757.0	1026	3042
157116781.0	644	2038
157116882.0	1027	3046
157117134.0	644	2039
157117433.0	1028	981
157117560.0	1029	3047
157117671.0	1030	834
157117685.0	1030	3048
157118108.0	1031	3050
157118167.0	1032	1760
157118183.0	1032	1765
157118184.0	1033	876
157118263.0	1030	3049
157118282.0	1034	3053
157118353.0	1032	3051
157118360.0	1035	163
157118397.0	1035	3054
157118742.0	1036	3055
157118827.0	1037	3056
157118901.0	1038	3057
157118977.0	1038	1235
157118980.0	1038	1236
157119005.0	1039	1705
157119148.0	1040	74
157119213.0	1038	551
157119214.0	1041	3062
157119330.0	1025	3040
157119653.0	1042	3063
157119663.0	1042	740
157119738.0	1042	3064
157119747.0	1042	3065
157119765.0	1042	3066
157119770.0	1043	2463
157119785.0	1042	3067
157119798.0	1042	3068
157119811.0	1042	3069
157119828.0	1042	3070
157119878.0	1042	839
157119879.0	1042	3071
157119886.0	1042	3072
157119936.0	1042	3073
157119958.0	1044	1427
157119996.0	1042	3074
157119998.0	1042	3075
157120012.0	1042	1487
157120049.0	1042	1327
157120089.0	1045	3095
157120096.0	1042	722
157120138.0	1046	3097
157120197.0	1042	848
157120203.0	1042	179
157120256.0	1042	3076
157120299.0	1042	3077
157120324.0	1042	3078
157120326.0	1038	3058
157120333.0	1025	3041
157120444.0	1046	3098
157120454.0	1038	3059
157120458.0	1042	2268
157120500.0	1042	3079
157120531.0	1045	3096
157120603.0	1045	1113
157120636.0	1042	3080
157120647.0	1042	3081
157120721.0	1042	3082
157120748.0	1042	3083
157120794.0	644	1121
157120831.0	1042	3084
157120894.0	1042	3085
157121140.0	1042	3086
157121419.0	1042	932
157121594.0	1038	3060
157121855.0	1047	3099
157121878.0	1048	852
157121952.0	1047	747
157122004.0	1049	3055
157122126.0	1050	3100
157122134.0	1050	577
157122140.0	1051	222
157122261.0	1042	3087
157122330.0	1052	1901
157122457.0	1053	3102
157122469.0	1038	3061
157122527.0	1052	3101
157122575.0	1052	2549
157122630.0	1053	3065
157122750.0	1054	3104
157122762.0	1053	3103
157122827.0	1055	3106
157122848.0	1056	3107
157122920.0	1052	2268
157122926.0	1056	747
157122945.0	1056	231
157122945.0	1056	3108
157123011.0	1056	3109
157123095.0	1056	3110
157123096.0	1056	1376
157123101.0	1056	932
157123114.0	1056	3111
157123122.0	1056	3112
157123145.0	1056	2285
157123186.0	1056	706
157123241.0	1056	858
157123332.0	1056	3113
157123354.0	1057	114
157123414.0	1056	3114
157123416.0	1058	3120
157123422.0	1042	3088
157123447.0	1056	3115
157123451.0	1056	601
157123457.0	1056	2655
157123494.0	1056	1378
157123496.0	1057	858
157123497.0	1057	747
157123573.0	1058	3066
157123582.0	1056	238
157123591.0	1056	3116
157123695.0	1057	253
157123731.0	1052	785
157123805.0	1056	955
157123828.0	1059	3122
157123832.0	1056	2613
157123860.0	1053	231
157123892.0	1059	1615
157123995.0	1056	3117
157124944.0	1060	3124
157124990.0	1059	3123
157125208.0	1061	3133
157125266.0	1060	3125
157125381.0	1042	1495
157125551.0	1017	3021
157125584.0	155	494
157125639.0	1058	3121
157125647.0	1062	1157
157125673.0	1062	3134
157125917.0	1056	3118
157125950.0	1063	3140
157125955.0	1064	3141
157125970.0	1064	897
157125972.0	1064	3142
157126059.0	1064	1220
157126079.0	1064	2261
157126080.0	1064	3143
157126082.0	1064	1487
157126216.0	1064	3070
157126220.0	1065	3154
157126292.0	1064	3144
157126297.0	1064	3145
157126392.0	1064	3146
157126468.0	1064	2492
157126491.0	1064	894
157126554.0	1064	3147
157126643.0	1042	942
157126702.0	1064	3148
157126788.0	1062	2582
157127009.0	1024	3034
157127264.0	1060	1459
157127337.0	1064	3073
157127406.0	1042	3089
157127586.0	1066	129
157127833.0	1067	2672
157127884.0	1056	3086
157127925.0	1067	2465
157127945.0	1067	1121
157128041.0	1067	3157
157128225.0	1042	900
157128310.0	877	2643
157128332.0	1067	3158
157128372.0	1064	202
157128669.0	1068	3160
157128836.0	1042	3090
157128959.0	1069	3072
157128969.0	1069	3163
157128977.0	1069	743
157129075.0	1066	222
157129084.0	1070	3167
157129154.0	1069	3164
157129234.0	1056	1488
157129289.0	1071	233
157129298.0	1066	3149
157129299.0	1069	237
157129342.0	1069	3165
157129385.0	1072	3169
157129396.0	1069	1841
157129528.0	1060	3017
157129616.0	1064	3149
157129673.0	1064	3150
157129860.0	1069	3107
157129909.0	1073	3170
157130066.0	1074	3171
157130151.0	1069	3151
157130287.0	1067	3159
157130297.0	641	1985
157130327.0	1065	3155
157130574.0	641	1986
157130765.0	1071	3168
157131002.0	1075	3172
157131144.0	1064	3151
157131181.0	1073	898
157131303.0	342	1185
157131440.0	1076	3173
157131477.0	1076	3174
157131735.0	1056	1221
157131784.0	1077	3179
157131792.0	1077	3180
157132117.0	641	1987
157132170.0	1076	3175
157132206.0	1042	3091
157132213.0	1077	3181
157132281.0	1076	2318
157132988.0	1077	655
157133001.0	1078	2627
157133339.0	1078	3183
157133371.0	1079	134
157133413.0	1079	135
157133424.0	1079	136
157133436.0	1079	137
157133449.0	1077	1393
157133510.0	1079	535
157133522.0	1079	138
157133540.0	468	1464
157133559.0	1079	139
157133581.0	1079	141
157133588.0	1079	798
157133603.0	1079	142
157133642.0	1079	145
157133691.0	1080	3184
157133711.0	1081	306
157133741.0	1080	3185
157133762.0	1082	534
157133782.0	1076	288
157133795.0	1082	133
157133880.0	1082	135
157133905.0	1082	137
157133917.0	1082	535
157133931.0	1082	138
157133977.0	1082	142
157133984.0	1056	761
157133992.0	1082	143
157133994.0	1076	3176
157134017.0	1082	145
157134094.0	1083	2196
157134552.0	1077	3182
157134634.0	1042	2361
157134673.0	1084	2553
157134929.0	1076	3177
157134970.0	1085	3187
157135548.0	1086	3189
157135800.0	1076	2795
157136371.0	1076	3178
